(0.35178320731049456, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025134644589988086, -0.0019107988015652812, 0.00030221808901662733]])
(0.35176636046227977, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002521337121372382, -0.001892438989819948, 0.00030707952098003866]])
(0.3517510961397991, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002523928962537622, -0.0018716247161671452, 0.0003096345152764704]])
(0.3517372604855606, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.00252592552501461, -0.0018531387180355345, 0.00031137350079502024]])
(0.3517247120816223, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002527454249332123, -0.0018366851438244187, 0.0003124874514210327]])
(0.3517133258861353, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025286137828125746, -0.0018220113460213523, 0.00031312469544172994]])
(0.351702981719583, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002525807938620366, -0.0018062392808054772, 0.0003117899452612094]])
(0.3516935968402619, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002527108968877181, -0.0017953265809553115, 0.00031196563174302333]])
(0.3516850727230589, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025282104713829365, -0.0017855731412373121, 0.0003119471932070683]])
(0.3516773288232108, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025291245498732023, -0.001776818760426832, 0.0003117791627516228]])
(0.3516702924978275, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025298687361275697, -0.0017689344570432919, 0.00031149864782529374]])
(0.35166389834025974, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002530463609544238, -0.001761815177288354, 0.0003111365575225178]])
(0.35165808730632375, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025309293924863506, -0.0017553734388203006, 0.0003107178630639071]])
(0.35165280592816295, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.00253128532246718, -0.0017495351138733795, 0.00031026267433307414]])
(0.3516480056667577, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025315491265753033, -0.0017442361475459682, 0.00030978727591410293]])
(0.35164364256335806, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002531735855423403, -0.0017394206925406656, 0.00030930410683935317]])
(0.35163967681465974, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002531858983279441, -0.0017350397544764924, 0.0003088230282703511]])
(0.35163607243376893, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025319294517148613, -0.0017310499663459947, 0.0003083512592605975]])
(0.3516327963839734, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002531956584935946, -0.0017274122514452234, 0.0003078942175502239]])
(0.3516298254009292, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002530353902288705, -0.0017208592627997316, 0.0003075412352202128]])
(0.351627119242165, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002530186359673806, -0.001717726465309679, 0.0003070680605209153]])
(0.35162465980659996, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002530021733405035, -0.0017148855978160495, 0.0003066232937748367]])
(0.351622424634311, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025298618649514477, -0.0017123086578157871, 0.00030620709757494396]])
(0.35162038753197006, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025316711184986945, -0.0017134105437887626, 0.0003059254404792766]])
(0.35161854198523046, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002531561365361028, -0.001711271360492022, 0.0003056016622542401]])
(0.351616864997102, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025314411556592105, -0.0017093056052289932, 0.0003053006888816476]])
(0.35161534117016136, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025313129390370052, -0.0017074973084662062, 0.0003050218571067423]])
(0.3516139565649926, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002531178978435837, -0.0017058323703875687, 0.0003047643462874977]])
(0.3516126984805192, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025310406594765892, -0.0017042981458817094, 0.0003045268609295215]])
(0.35161155543232764, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002530899885220176, -0.0017028835630422783, 0.00030430842825517057]])
(0.35161051687096956, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025307578004882224, -0.0017015786021464911, 0.0003041076675561957]])
(0.3516095732505742, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025306159007246315, -0.0017003744228442502, 0.0003039235450188124]])
(0.35160871580158515, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025304753609650794, -0.0016992630225393553, 0.00030375492219040373]])
(0.35160793667284185, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.00253033721684958, -0.001698237398476212, 0.000303600599222173]])
(0.35160722872157946, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002530202374450141, -0.0016972912438871501, 0.00030345952904532736]])
(0.3516065853266551, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025300714999903187, -0.0016964186757349627, 0.00030333055020884125]])
(0.3516060005220229, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025299456054371852, -0.001695614415701062, 0.0003032129473475448]])
(0.3516054689350052, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025298252866840123, -0.0016948736462149144, 0.00030310581017479327]])
(0.35160498572299564, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025297109162722323, -0.001694191963075426, 0.0003030082451831659]])
(0.35160454639622496, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025296027462548675, -0.00169356518139855, 0.0003029194540037153]])
(0.3516041468034272, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025295008875824906, -0.0016929892508452914, 0.0003028386438707342]])
(0.3516037833282069, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025294057589038722, -0.0016924605746062478, 0.00030276537870007475]])
(0.35160345268349674, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002529317194753368, -0.0016919757389240453, 0.00030269891561888335]])
(0.35160315179969254, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025292350761872374, -0.0016915314078473631, 0.0003026386638425929]])
(0.3516028778062148, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025291595802056648, -0.0016911243520487743, 0.0003025843619927915]])
(0.3516026283546054, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025290900676727744, -0.0016907518475616223, 0.0003025352065940193]])
(0.35160240102539897, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.00252902669264424, -0.0016904109880511511, 0.00030249107787137797]])
(0.35160219386341507, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528968752707348, -0.0016900992993221751, 0.0003024512482396463]])
(0.351602004917358, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528916224197298, -0.0016898143092082367, 0.00030241557163316474]])
(0.3516018325312122, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528868781271943, -0.001689553754073609, 0.000302383682419638]])
(0.3516016751639107, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528826200312598, -0.0016893155516420622, 0.00030235534401008846]])
(0.35160153135004546, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528788063816184, -0.0016890976904328746, 0.0003023302053907287]])
(0.35160139985773475, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528753926083594, -0.0016888984638079411, 0.0003023079099142359]])
(0.35160127953798986, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025287236107905346, -0.0016887162090739698, 0.0003022883049706854]])
(0.3516011692599827, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528696685296457, -0.001688549230593108, 0.00030227105492593165]])
(0.35160106816554737, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025286730231915953, -0.0016883963016135761, 0.0003022560690979781]])
(0.3516009754146326, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025286522533686014, -0.0016882561774916316, 0.0003022430764349493]])
(0.35160089007398904, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528634365397626, -0.0016881274631357288, 0.0003022320807340717]])
(0.35160081155495276, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528618748389897, -0.0016880092462045401, 0.0003022226308905737]])
(0.35160073913963263, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025286056169084225, -0.001687900471406354, 0.00030221490377264904]])
(0.351600672397381, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528594502894452, -0.001687800433447597, 0.0003022085502587882]])
(0.35160061070369736, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025285852376590906, -0.0016877082043989695, 0.00030220346305270124]])
(0.3516005534341259, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528577648949034, -0.0016876228536898824, 0.00030219953285851725]])
(0.3516005002980305, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025285716439504336, -0.0016875438880915097, 0.000302196688441142]])
(0.3516004509041998, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528567059232401, -0.0016874707312116884, 0.00030219482257592967]])
(0.3516004049620273, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528563798333564, -0.0016874028877506483, 0.0003021938615098349]])
(0.35160036197978944, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025285616266363955, -0.00168733969815325, 0.00030219366147299365]])
(0.35160032176746875, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025285605138354907, -0.0016872807483699036, 0.000302194181252817]])
(0.3516002839732627, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.002528560609752015, -0.0016872255989612873, 0.00030219555993171027]])
(0.35160024857578015, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.00252856136847933, -0.0016871741097215613, 0.000302197373665998]])
(0.3516002151479355, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025285630810507787, -0.0016871257039756359, 0.00030219986312027963]])
(0.3516001834744968, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025285655044671087, -0.0016870800231787164, 0.00030220284786453694]])
(0.35160015348011375, [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [-0.0025285687815939303, -0.0016870369292423387, 0.0003022064315876677]])
